concept_id|concept_code
40159432|844845
19134845|845037
19134891|845084
19134600|844785
40157095|831424
19128762|755651
19128764|755653
1139321|755665
909439|831848
1101187|798913
1101185|798759
19135237|847071
19135433|848108
19134019|835510
1036390|835283
40148352|762950
19129606|763553
19129432|763005
19129436|763009
739098|794637
751110|794222
751111|794223
40161109|853325
40161133|850402
19134580|844764
19134372|844553
19134373|844554
1157686|849111
19134809|845002
19134858|845050
19134863|845055
19134583|844767
19134273|844453
19134253|844433
19134243|844423
19134235|844415
19133601|830896
911634|831417
40132676|630694
996635|631762
40132717|629007
40132724|629672
40140569|724545
1131890|724264
918792|724255
918793|724258
19124203|631440
40132584|629299
1137809|628774
40135735|657455
927882|616867
1036370|688659
40130490|616531
40130494|616207
19126721|707367
40139883|707364
1194833|835234
19134014|835503
40158109|834839
40158111|834843
19113663|541289
40122997|541281
40122998|541284
40131445|617676
19124055|630454
40135157|646149
1036365|644519
40135179|646840
1157041|693994
923977|688698
1128380|628587
19126294|704685
19014391|151920
1131947|748365
974733|745972
974734|745977
974735|745984
40142851|748332
19126882|708209
19127841|748290
19126735|707389
1100663|755135
1100664|755136
1100665|755137
1100666|755138
1100667|755139
1165941|672679
19126157|702273
19127840|748183
19127843|748299
976221|748296
19127402|730602
19086830|832968
1128863|793347
19129892|793350
40149207|790895
19128499|755054
19128500|755055
40146430|755056
928005|849143
19069728|831874
40161225|850448
19126643|707177
40139797|707318
40161275|853604
40161277|853470
40143474|745543
40143483|745476
40143493|745820
19127785|747270
19123994|630226
19124000|630244
40129472|603859
1131700|615191
1131701|615864
40135774|657651
40135785|656373
40135792|656691
1165823|656385
40135797|656778
40140786|723881
1157488|763218
19129896|793886
19129906|793904
40124084|543572
40124085|543576
40130423|617002
40130426|617005
1552510|616172
19123450|616509
958235|615131
40130442|616121
1138701|727669
1100511|726744
19126812|708055
40140170|706933
40132353|630952
40132362|629538
40132363|629541
40145702|754844
40145704|754845
1132013|754846
1132014|754847
40145707|754848
1137563|744783
19127709|746480
19128033|749829
19128035|749843
19128476|755030
19128408|754880
19114617|545006
19128090|750096
40144596|753137
1138827|752857
19128315|753309
1166087|753172
40144623|752001
1157169|753313
1149643|746423
40142356|746761
40129712|607436
40129715|607088
40122925|544213
40122926|542959
19128078|750073
19127505|731023
1140972|748379
1140949|747253
19127636|745670
902555|746965
1177830|724135
1157071|723899
40134407|645803
40122922|544202
40122923|544206
40122924|544210
757676|583134
19113626|541102
19122112|584566
976155|584458
1512515|579528
1373988|583367
40126426|583184
40126430|578240
1125160|578413
19122003|583407
40126442|583370
19122092|584485
19122086|584454
19121576|580252
990388|584477
19114439|544261
988123|544271
40121570|545284
19114473|544397
40129092|604113
19122434|602806
40126130|583251
19122546|603271
19122965|604892
19122893|604655
19122917|604762
40128630|604064
19122696|603890
40123240|539860
40123241|539879
40123242|539863
40123243|539866
40129156|603595
40129160|603597
40129168|603772
19114032|542609
40113693|539645
40119324|540711
19114507|544560
19122889|604646
1036932|583548
1165348|541971
19114341|543942
990359|543945
19113400|540523
19113814|541905
40114034|541908
40129817|606378
40129823|604512
40129827|602556
19122600|603612
777360|541233
19113997|542460
777361|541255
19114800|545790
777385|545794
19114803|545798
40118420|541786
40118451|541611
19114531|544687
19114532|544688
40105849|543410
40105821|543405
1194217|542963
1194219|544168
40109502|540002
40109504|540022
40105009|546426
19113581|541007
40104813|540726
40104816|544504
19113138|539785
1133764|544761
19068021|260497
1141091|213579
19047908|213580
1141113|213581
19071000|217972
19071023|217973
19071025|217974
19065603|217119
19102284|402462
19065605|217120
19065607|217121
19065609|217122
19065631|217124
19016268|152700
19096819|349640
19100772|383613
19070508|217862
19070510|217863
19070532|217864
19070534|217865
19070536|217866
19070538|217867
19046565|405159
19070540|217868
19070562|217869
19070564|217870
19052839|225523
19042703|202497
19045346|203240
19071596|284756
19014243|151801
19054487|226985
19014244|151802
19026332|202636
19053341|225815
19066268|217214
19046391|203417
19066303|217215
19046052|203373
19084805|6101
19070566|217872
19070568|217873
19070570|217874
19099445|261546
19070592|217875
19098574|352673
19086950|224898
19050119|217019
19006733|285135
19068528|261517
19046285|405055
19065004|217020
19050120|217021
19070594|217876
19070596|217877
19098383|258353
19067059|217350
19067492|217407
19067494|217408
19067496|217409
19067498|217410
19099410|261533
19066266|217209
19014190|151794
19014241|151795
19014242|151797
19016061|322250
19048181|203781
19053920|226247
19101152|385396
19101150|385392
19069165|281788
19100200|360939
19087658|224954
19053307|225802
19054339|226750
19054340|226751
19065709|217143
19065731|217144
19018044|153846
19014184|151775
19014185|151776
19100372|361810
19067387|217393
19067389|217394
19067421|217395
19070172|217798
19070626|217885
19050719|217886
19017084|153314
19045250|402140
19036736|190099
19064776|216989
19044203|202866
19050180|217132
19068856|217599
19068973|217600
19068975|217601
19068977|217602
19021880|151871
19068979|217604
19033128|352693
19069031|217606
19069034|217607
19046470|405134
19034024|352853
19014898|152166
19075949|218939
19054794|227400
19075971|218940
19080845|59388
19022330|152167
19047640|203681
19075974|218942
19075976|218943
19075979|218944
19014899|152168
19076001|218945
19076003|218946
19076005|218947
19069370|53557
19126940|72276
19074664|218644
19016376|152743
19074666|218645
19048258|203803
19029576|349659
19074668|218646
19054792|227356
19074670|218649
19051275|218859
19033880|352843
19075647|218861
19014789|152148
19014790|152149
19008279|6958
19075221|218750
19011742|114972
19073001|218325
19053579|226018
19126901|71479
19033543|352762
19072942|218309
19051001|218310
19075093|218733
19033541|352760
19072827|218294
19072829|218295
19050969|218296
19072851|218297
19072853|218298
19071981|218143
19013055|151170
19071984|218144
19071986|218145
19071988|218146
19102439|403732
19044823|203001
19071613|284776
19050963|218180
19072162|218181
19072164|218183
19072166|218184
19072168|218185
19072170|218187
19073068|218336
19074281|218565
19014092|31478
19048315|203811
19052838|225521
19014992|152183
19089002|227717
19051341|218978
19076130|218979
19022356|152180
19076152|218981
19076154|218982
19076156|218983
19076158|218984
19076160|218985
19076215|218989
19087172|224912
19136005|93546
19075312|218784
19075314|218785
19075317|218786
19075319|218787
19075381|218788
19051239|218789
19075383|218790
19062960|93550
19062992|93551
19062994|93552
19070273|217806
19050659|217807
19099957|360523
19077903|219312
19072045|218154
19072047|218155
19014784|152132
19098958|353658
19089997|23371
19016736|152996
19076316|54955
19077936|219317
19051735|219839
19136014|94043
19080711|219840
19077785|219291
19099629|261614
19006603|285084
19077789|219293
19034192|352900
19077811|219294
19077813|219295
19077873|219305
19051524|219306
19077875|219307
19051525|219308
19084503|220654
19084505|220655
19084507|220656
19084509|220657
19047783|405381
19084531|220665
19077624|219256
19077663|219258
19077661|219257
19048801|204300
19071194|542139
19114207|543413
19070500|540618
19113091|539478
19043671|39717
19085671|220944
19085673|220945
19043690|202772
19018484|17802
19098639|352902
19076411|54980
19051527|219326
19077969|219327
19049021|8587
19009729|10736
19075167|218744
19136016|94140
19081532|220011
19071654|284872
19081534|220012
19081536|220013
19051149|218671
19074826|218672
19074828|218673
19074830|218674
19043027|202566
19054055|226329
19069889|53969
19075468|218817
19043350|202654
19075470|218820
19044076|202831
19075482|218823
19051854|220015
19034340|352938
19006134|284900
19049246|215446
19051381|219015
19052876|225546
19076269|219016
19076301|219017
19076303|219018
19085440|220905
19100285|261698
19100287|261700
19085709|220955
19085731|220956
19085733|220957
19052257|220958
19043831|39799
19074999|218710
19016589|152907
19077561|219245
19077563|219246
19077565|219247
19077567|219248
19080838|219874
19080840|219875
19051776|219876
19006631|285091
19077591|219250
19077593|219251
19077595|219252
19077597|219253
19026339|202745
19084266|220611
19084268|220612
19084292|220614
19052157|220615
19084294|220618
19084296|220619
19052158|220620
19084298|220621
19084300|220622
19084322|220623
19084324|220624
19084329|220625
19084351|220626
19084353|220627
19051914|220162
19068589|261665
19081092|219919
19081094|219920
19047647|405339
19081756|220068
19081760|220069
19081802|220070
19081804|220071
19063631|94174
19081806|220072
19022716|152391
19081808|220073
19081810|220074
19034637|352992
19098671|352993
19047649|405342
19034639|352994
19081836|220077
19081840|220078
19081862|220079
19081864|220080
19088881|227579
19081866|220081
19071752|542837
19073511|546089
19073639|546327
19073571|546167
19071504|542670
19113095|539534
19073176|545363
19114845|546079
19064633|25183
19061713|491311
19114481|544430
19114092|542978
19073918|546955
19121948|583240
19079701|583400
19121957|583287
19121354|578450
19079016|580168
19078835|578410
19121953|583262
19113747|541638
19070758|541230
19073045|545213
19071502|542656
19070918|541642
19069196|282062
19072541|544165
19070064|539964
19070186|540112
19070218|540186
19071849|543058
19113080|539449
19086146|221038
19018999|74170
19086148|221040
19015967|152534
19052347|221042
19052348|221043
19023073|152535
19053997|226302
19053998|226303
19052349|221044
19016387|152758
19016386|152757
19029016|34552
19071138|542042
19072898|544837
19113421|540595
19079604|219619
19054802|227491
19082139|220146
19082141|220148
19082143|220149
19082145|220150
19082147|220153
19082150|220154
19082172|220155
19046353|203403
19043228|202618
19034667|353000
19082175|220156
19082177|220157
19082179|220158
19087941|225723
19082201|220160
19082203|220161
19048945|204363
19082691|220270
19082693|220271
19047703|405357
19082695|220272
19082697|220279
19082699|220280
19006020|284890
19051968|220285
19114378|544047
19114970|546837
19114453|544326
19114615|545003
19062673|93276
19085917|614084
19126132|702229
19070070|540004
19098636|352869
19073748|546431
19114645|545067
19072187|543617
19073210|545481
19072927|544883
19079914|584514
19122072|584329
19078903|578893
19080288|588846
19088788|227546
19112994|491572
19026956|203636
19048055|203766
19079673|583358
19121433|579316
19079679|583396
19098634|352854
19121919|583106
19054848|228396
19079739|583520
19079888|584486
19054916|231828
19082182|602822
19070494|540545
19073396|545872
19003076|27620
19071136|542029
19071131|542021
19114467|544381
19114443|544305
19072573|544203
19072575|544214
19005732|688678
19083419|604974
19071170|542128
19062013|9238
19071871|543064
19114542|544748
19072838|544728
19113760|541698
19126158|702274
19015480|727341
19015433|727242
19127194|727692
19014193|723851
19126987|724470
19048698|214360
19021922|753196
19079820|584374
19047643|405337
19079974|584601
19083411|604933
19123078|606129
19084754|608814
19113165|539960
19114640|545055
19070857|541471
19070559|540796
19121922|583110
19079855|584425
19079444|583093
19121554|580188
19121926|583143
19121929|583147
19082250|603187
19122511|603192
19081968|602396
19089090|636026
19091454|644298
19091822|646359
19031587|802663
19032328|804718
19125193|669239
19031802|802890
19031688|802738
19032356|804997
19031589|802668
19031611|802669
19023048|761938
19000575|669702
19000577|669706
19000571|669682
19094208|664807
19000579|669712
19000982|670283
19000601|669720
19001031|670622
19125287|670596
19000573|669686
19012621|115666
19124536|645657
19086252|615865
19126135|702233
19126140|702240
19021676|752861
19128224|751546
19021674|752854
19127994|749654
19127793|747886
19026266|20237
19033161|807770
19033648|809868
19033167|807808
19033485|809438
19022367|758612
19094010|661392
19021723|151720
19032949|807264
19084147|606180
19132106|806547
19132134|806600
19032855|806775
19012028|707661
19027742|796267
19007860|692911
19027954|797025
19130277|797046
40161102|853125
19044279|829323
19044301|829351
19127632|745563
19084603|607583
19027929|796961
19028966|798155
19028398|797858
19123189|607178
19081260|596702
19124738|648
19030440|799870
19132031|806375
19080961|594629
19093986|659877
40176045|967916
40176070|968026
19030434|799819
19030436|799823
19031319|801414
19031341|801433
19031254|801181
19044594|830658
19044031|828308
19044033|828312
19130387|798130
19028276|797554
19044091|828374
19132289|807252
19132028|806363
19132027|806329
19032637|805772
19032985|807344
19132354|807427
19083684|220495
19033252|808073
19132475|808350
19127192|727680
19027780|796532
19027842|796539
19012278|710529
19027748|796407
19048462|849730
19049279|215551
19045114|831828
19045840|833101
19132551|808711
19030346|799044
19030313|798988
19030319|799000
40175532|967374
40162759|855602
19030249|798958
19027317|792174
19030570|800067
19030664|800112
19133608|830903
19044598|830674
19022543|759558
19031140|800930
19046420|405125
19031182|800951
19132357|807431
19032884|807045
19032717|806277
19135340|847512
19135324|847493
19135330|847500
19135333|847504
19135343|847516
19020940|747233
19044676|830737
19045795|832965
40169480|895953
19000552|669559
19044035|828323
19044037|828327
19044039|828331
19133283|828343
19044094|828393
19089881|638458
40222598|995856
40222599|995779
40222600|995860
40222601|996656
40222602|995179
40222604|995800
40223556|999700
40223562|999774
42706486|1247570
42706491|1247634
40229921|1039908
40229922|1038877
40229923|1041843
40240155|1113036
40240156|1113032
40240158|1112860
40230419|1040009
40230420|1038552
40230424|1045345
40230428|1040033
40230429|1043726
40230461|1043496
40230462|1044950
40230509|1046399
40230513|692924
40230519|1044916
40230520|1039447
40230521|1041501
40230522|1039637
40230524|1042696
40230525|1042700
40237237|1091882
40237238|1092451
40237243|1092624
40225878|1009403
40240947|1114414
42705344|1235201
42705348|1235236
42705290|1234590
42705236|1234340
40180534|979362
40180535|979355
40230166|1039004
40230167|1039984
40240165|1111083
40240166|1111373
40237250|1092031
40237277|1092628
40237283|1094331
40237293|1094370
40222769|996470
40230107|1039542
40230108|1039270
40230109|1042621
40230110|1046239
40237226|1094320
40230188|1039177
40230189|1038785
40230190|1041865
40230191|1041877
40230192|1038751
40230193|1043666
40230194|1039234
40230195|1038944
40230196|1039787
40230197|1039776
40230198|1039670
40230493|1045379
40230502|1039658
40230503|1039996
40230504|1039988
40230505|1039974
40237302|1092413
40232323|1047810
42705579|1237026
42705584|1237040
42705588|1237051
42706645|1248332
40226892|1012578
40226893|1012515
42705650|1241721
42705662|1241802
42706675|1248586
42706680|1248596
42706605|1248078
42705403|1235500
42705410|1235570
42706396|1246667
42706429|1246986
42706432|1247184
42706435|1247225
42706692|1248803
42705381|1235451
42705384|1235457
42706445|1247259
42706448|1247273
44785305|1486892
44785313|1486766
44785321|1486703
44785350|1486788
44785369|1485643
44785387|1487173
43013691|1368270
43013696|1370293
43013697|1367844
43012725|1365862
43013730|1369741
43013741|1368007
43013748|1369973
43011676|1363395
43011682|1363414
43011686|1363470
43011689|1363480
43011692|1363486
43011696|1363494
43011700|1363553
43011713|1363743
43011721|1363763
43011724|1363771
43011729|1363789
43013753|1368023
43013754|1369691
43013777|1369719
43013783|1368488
43013787|1369759
43013805|1368481
43013809|1368296
43013810|1368307
43013811|1368302
43013817|1368454
43013818|1368634
43013819|1370681
43013821|1368652
43011732|1363796
43011742|1363821
43011746|1363891
43011749|1363896
43011753|1363905
43011757|1364048
43011762|1364057
43011776|1364123
43013836|1369407
43013838|1370820
43013847|1369826
43013848|1367698
43013850|1368074
43011769|1364110
43525965|1420993
43013263|1370740
43013264|1370735
43012480|1367099
43012481|1364415
43012483|1366495
43560138|1435366
43560139|1433218
43560140|1433544
43560141|1433772
43560149|1433737
43560156|1433698
43560157|1432537
43526832|1423827
43526839|1421895
43526873|1422087
43526874|1424275
43560272|1432529
43560273|1432872
43560278|1432786
43012669|1365575
43012670|1365694
43012676|1364436
43012677|1364994
43012678|1366790
43012682|1364268
43012684|1365890
43012685|1365884
43012686|1367001
43012687|1364455
43012690|1365991
43012700|1367483
43012720|1364473
43012722|1365666
43012723|1364353
43012765|1367094
43012766|1367089
43012786|1364282
43012787|1364485
43012814|1366117
43012824|1366647
43012832|1367376
43012844|1365684
43012854|1367112
43012861|1366509
43012862|1365655
19073808|546528
19073790|546504
19073806|546517
19073810|546537
40104221|540104
40128369|603375
40118924|545089
19073609|546285
40116665|544360
40116667|541497
40116670|541957
19070527|540657
40109417|546764
19079815|584305
40111187|546820
19113960|542315
40117072|543519
40117073|543515
19083501|605125
40116641|544573
40116664|541135
40122149|541783
19081998|602491
40125178|578454
40130017|603975
40104294|540804
19072489|544119
19071724|542773
19073826|546560
40118854|540175
19078837|578646
40118155|542843
40117238|543148
19113778|541759
40122106|540273
19083222|604652
19082218|602978
19084089|605907
40126387|579254
40118545|539731
19114064|542760
19114440|544284
19069883|539646
19083188|604561
19079643|583305
40112074|225572
40121630|546265
19082776|604104
19122069|584309
19083116|604421
40147037|759866
40147038|759870
40119222|261619
40120838|546257
40122291|546202
40122292|546732
19078991|579732
19115005|547117
40124819|583215
40124825|584287
40126318|582127
19054766|227244
19113675|541344
19083218|604643
19121427|579300
40117130|541579
19072725|544510
40116114|543461
40126204|584615
40116575|543183
19113167|539968
40124922|578951
19073768|546454
19073830|546577
40122215|544348
19073822|546550
40122278|546215
19114883|546221
19037557|19278
19121544|580136
40122201|545822
40106409|539722
40106410|539854
19051630|219618
19051913|220147
40103126|547121
19100469|262142
19081066|219916
19081832|220075
19081834|220076
40109658|543825
40091355|203838
19079666|219629
40084690|219630
19079668|219631
40103124|540116
19084628|220685
19080652|219825
19080030|219684
40168787|885410
40168788|885416
40168790|885413
40168794|884623
40167749|880427
40167751|880429
40167753|880431
19132015|806308
19132115|806563
19132119|806567
40175439|904844
40175443|904857
40187830|992116
40187887|992127
40223671|999555
40221427|995250
40221434|995377
40167806|881245
40222304|994233
40223371|998278
40232089|1049122
40228745|1037053
40229124|1046388
40222241|995158
40222242|995175
40227540|1013656
40234478|1053163
40234480|1053167
40228405|1037300
40167817|877509
40167819|880909
40167825|880330
40167832|877505
40229834|1039528
40175522|968518
40165418|858843
40222236|995143
40222237|995145
40222238|995147
40222239|995149
40222240|995153
40222257|995186
40222258|995188
40223380|997525
40223381|997528
40162407|857407
40163240|855885
19132468|808125
19132460|808111
929205|827716
19132049|806432
19132097|806531
19132054|806438
19132058|806443
40149380|791106
19129928|794045
1166122|755423
1166123|755424
1157362|755425
1157363|755426
19128665|755427
1139200|755362
1139271|755492
19128582|755230
1139154|755231
1139155|755232
40167780|877127
40173791|903272
40167788|880882
40166986|866890
40166989|866875
40166993|866870
40166996|866885
40166999|866862
19135773|850016
935602|849747
19132407|807858
19132653|809214
19132655|809217
19132477|808353
19131869|805355
19130293|797067
19130284|797056
19130268|797021
19130298|797074
19130246|796981
19132526|808584
19132439|808066
19132441|808072
19132445|808081
19131731|804713
19135170|846172
19134794|844987
19134827|845019
19134666|844858
19135020|845217
19135021|845218
1704957|825439
1157645|825442
1157646|825444
19133115|826002
1128962|798938
1713793|847572
1760135|847575
1713794|847579
1157253|755255
19128591|755256
1157254|755257
19128592|755258
1153245|755233
40147112|759003
19133507|830703
19133512|830710
40156758|830713
19133179|826659
1157255|755259
19128593|755260
19128594|755261
19128595|755262
40147305|755263
927963|796419
909864|796994
19131381|801779
19131387|801792
40149502|791144
19129741|790700
1380161|847945
19131086|801028
19131182|801363
19130043|795381
1502332|847677
1101312|832871
19132152|806650
40146848|759464
777388|755459
1143596|755352
19128634|755353
19131959|805785
19132017|806313
19131958|805775
1502362|847698
19135381|847700
1502337|847688
19134950|845143
19134952|845145
19133828|833509
19133822|833502
19132764|809455
1129001|825232
19133092|825200
1128998|825219
1129022|825236
19133096|825209
40139351|704998
19126323|704937
40134753|645702
923781|643819
19124594|645907
976961|646318
40134787|644611
40133932|636044
1512519|637564
40140553|722139
19132142|806616
19132056|806441
19132060|806445
19132284|807243
19132026|806328
19131982|806120
938509|755285
1157229|755251
1157230|755252
1157231|755253
19132082|806504
19069827|217745
19132359|807434
19126241|702491
19125708|700761
40138997|702351
1105980|763178
19128407|754878
1138833|754879
40136886|669995
1157651|831858
19133771|833052
19133798|833190
990624|834122
40154576|809571
19132430|808049
19132370|807468
529302|835882
19096922|835419
40132657|628973
40143619|748652
19123914|629095
1132015|754849
40145709|754850
40145712|754853
1132018|754854
40145714|754855
1132019|754856
1132020|754857
40145720|754860
40145727|754861
40145728|754862
40145729|754863
40145731|754864
40145734|754866
40145736|754867
942092|754873
900119|754874
40142970|730777
40142972|730971
19127808|748031
40139895|707979
990542|746968
1165967|692633
40138276|692401
1728885|745472
19126879|708205
1157093|724449
19075887|218923
40148484|763287
40148486|763516
40148551|762658
19129759|790844
19129761|790846
40138866|700755
19125929|701683
1139103|755217
40138894|700773
751208|835489
751209|835491
40157998|835557
40157999|835556
40158000|835555
19134004|835305
501420|825149
40155304|825144
40144867|753388
19049901|832728
19049780|832726
19069723|831715
19069727|831843
19133701|831880
40152794|801865
19132277|807229
1149547|584218
40123201|544180
40123203|546095
19096549|543287
19123264|608669
40122713|544921
40136458|664810
1138102|656669
1366813|726765
40141702|727271
19128069|750061
19125162|669000
40136431|669048
1000737|668997
19125176|669091
40130702|616218
19123511|616912
40144772|753529
19128302|753146
40134465|644283
19127119|726769
735164|755962
1137528|583174
19122567|603387
40129083|604084
40137958|692759
40137960|692761
19099590|261598
40137962|692763
1128662|688725
19127184|727603
40141241|727944
40141257|727910
19127247|727940
1351667|727937
40141264|727647
40142225|729243
40142227|729921
40142232|729922
1138184|669211
40136520|670072
1138071|656668
1121604|669786
19125150|668703
725865|667121
19125290|670604
1536747|746565
19127771|746819
1137570|746729
40142463|731279
990471|746919
40142469|730596
1157037|669356
19125204|669705
40127347|580204
1177798|541645
19102728|404399
19098316|352027
40097762|404377
19098317|352028
19121966|583300
19121968|583302
40127431|582307
40127433|578917
40127435|583403
40127441|582676
40128461|606968
40128467|608894
40126877|583274
19121414|579002
40126886|583328
40126889|580335
40119146|539948
19113954|542302
19003934|539542
40122441|545525
40122442|545521
40129906|604659
19123321|608924
19123215|607610
40129923|603999
40123166|539569
19114073|542840
1141431|542846
19114476|544407
40123181|539736
40123182|539734
40123191|546778
40119921|543336
40123238|544278
40123239|539857
40113270|545280
40113277|545316
40113282|545320
19113530|540934
19113297|540309
19113819|541924
19113822|541936
19122843|604451
19123318|608907
40129803|606373
40129804|606370
40129807|606367
40129808|606364
40128514|604236
40125218|581689
19122025|583540
19122024|583538
19121515|579986
40125234|581691
40115812|540842
40119345|540718
19098578|352694
19069036|217608
19069039|217609
19033130|352695
19033142|352696
19046494|405136
19068001|217481
19070651|217888
19070653|217889
19050599|217625
19014302|151874
19014394|151929
19017493|153570
19045566|203276
19069061|217611
19045914|203354
19072014|218149
19045946|203357
19033503|352753
19053549|225993
19016429|152785
19050919|218151
19072019|218152
19008319|29115
19072042|218153
19070000|217777
19050652|217778
19022041|151908
19070052|217779
19070054|217780
19046595|405166
19102979|405167
19047950|406147
19014897|152164
19045819|203353
19051336|218926
19022327|152165
19006539|285077
19087430|224929
19075889|218929
19075911|218930
19075913|218931
19026929|203514
19065968|217173
19064427|216936
19045378|203251
19038759|196478
19064429|216937
19065828|253240
19048614|204234
19026877|203257
19014113|151714
19014114|151715
19014115|151716
19053384|225881
19053385|225882
19021725|151721
19050178|217116
19065601|217117
19050179|217118
19069063|217612
19050591|217613
19032874|352645
19050262|217207
19113017|50193
19064980|217017
19065002|217018
19100255|360965
19050617|217667
19043116|202594
19069319|217668
19069341|217669
19014303|151878
19101319|385666
19014304|151879
19053991|226289
19050171|217022
19050059|216920
19032793|352626
19032795|352627
19050060|216921
19064355|216922
19016961|153171
19032797|352628
19064359|216923
19064382|216924
19064384|216925
19064389|216927
19069246|217655
19098757|353485
19069248|217656
19005500|284751
19033263|352705
19069281|217658
19016380|152747
19017286|153463
19098369|258351
19054801|227490
19069283|217659
19069311|217660
19014146|151750
19080714|219841
19075676|218868
19127062|72552
19044788|83099
19071631|284815
19051277|218869
19005774|284816
19051278|218870
19051279|218871
19051280|218872
19051301|218873
19051302|218874
19051303|218875
19075165|218743
19014678|152117
19101511|386200
19096839|349667
19075915|218932
19075917|218933
19054807|227653
19045563|203275
19075945|218937
19018237|326381
19075947|218938
19070655|217890
19070657|217891
19014392|151925
19026926|203480
19045251|203167
19098933|353636
19088754|227540
19070659|217892
19016926|153150
19048449|204146
19046606|203482
19101114|385315
19113036|51688
19085254|6116
19014393|151927
19053643|226097
19053644|226098
19072855|218299
19051441|219123
19076920|219124
19068584|261605
19046798|405256
19076182|218986
19098635|352858
19076211|218987
19076213|218988
19026472|203009
19074047|218515
19014649|152087
19074049|218517
19074073|218519
19048252|203798
19074075|218520
19074079|218522
19005606|284777
19100423|262125
19073037|218331
19073039|218332
19003263|6802
19088857|227561
19012979|151153
19073066|218335
19102423|402957
19051082|218499
19062711|93367
19046710|405205
19073942|218501
19073945|218502
19073947|218503
19022293|152085
19073949|218504
19073972|218505
19062713|93372
19073974|218506
19073976|218507
19073979|218508
19074001|218509
19074004|218510
19074007|218511
19043564|202719
19062716|93379
19099563|261581
19074009|218512
19074041|218513
19024153|155033
19051238|218780
19043540|202715
19048620|204253
19073195|218363
19022019|7539
19100539|379753
19063000|93557
19063032|93558
19102988|405228
19063034|93560
19026473|203014
19033618|352784
19098389|258358
19073009|218329
19072912|218304
19051966|220267
19075169|218745
19051186|218746
19042834|202516
19062956|93484
19042731|202508
19075191|218747
19075195|218748
19013058|151175
19100536|379738
19075199|218749
19042740|202512
19075671|218863
19068582|261595
19043794|202791
19079793|219644
19015205|152300
19079795|219645
19079797|219646
19066353|96459
19079842|219648
19082782|220308
19015886|152480
19017553|153628
19047787|405384
19047990|406335
19084747|220707
19103011|405385
19006703|285101
19098876|353603
19077599|219254
19079399|219576
19046119|203389
19026269|202418
19100432|37446
19038109|195084
19082122|220133
19051889|220134
19051890|220135
19082124|220136
19077877|219309
19077879|219311
19077621|219255
19079007|219522
19079009|219523
19079031|219524
19079033|219525
19079035|219526
19051911|220137
19051912|220138
19103005|405343
19008301|6959
19098811|353565
19082126|220139
19082128|220140
19118475|56853
19101060|385252
19082130|220141
19087622|224949
19100154|360910
19053918|226245
19018367|164602
19082132|220143
19101144|385369
19069368|53524
19087598|224947
19016499|324032
19077729|219274
19063177|93793
19051522|219276
19015619|152448
19083425|220453
19042738|202510
19048948|204366
19035069|353098
19054310|226709
19081682|220047
19072641|218260
19077019|219147
19077041|219148
19047896|203733
19015443|152376
19015444|152378
19015445|152380
19051853|220004
19080918|219888
19080884|219878
19080886|219879
19048908|204360
19052957|225617
19052958|225618
19016582|152894
19015375|152355
19066718|9670
19045229|203159
19100476|379552
19080888|219880
19102997|405277
19098640|352918
19042331|202423
19051556|219404
19051143|218616
19074601|218617
19083415|604943
19122084|584447
19046281|405050
19073011|545071
19071728|542785
19123023|605586
19114919|546352
19084203|220599
19070754|541212
19072149|543605
19070557|540753
19070066|539983
19071971|543255
19114088|542956
19070150|540084
19073452|545942
19113146|539819
19114905|546289
19114900|546277
19114792|545766
19114908|546299
19114757|545567
19114760|545571
19114745|545503
19114753|545541
19051736|219842
19066215|9631
19015373|152351
19052952|225610
19052953|225611
19136035|9632
19080716|219843
19080718|219844
19044469|202960
19035536|188842
19080720|219845
19016765|153016
19017910|153774
19023617|153736
19017658|153682
19085944|220991
19023014|152523
19052309|220992
19052310|220993
19052341|220994
19052342|220995
19052343|220996
19052344|220997
19085947|220998
19085949|220999
19044630|202981
19058362|472697
19063331|495215
19114074|542847
19114320|543839
19114323|543897
19072398|544035
19072065|543467
19113836|542008
19074022|547035
19072960|544922
19099586|261594
19114727|545413
19072601|544227
19113885|542109
19069679|539514
19069915|539780
19072723|544492
19113598|541043
19057594|23927
19084184|606239
19084427|606709
19082933|604259
19083216|604612
19082620|603813
19082276|603256
19072896|544829
19082469|603634
19122612|603643
19069619|539407
19069641|539416
19073019|545169
19071841|543004
19073142|545300
19114706|545326
19056636|453031
19113716|541529
19089107|227917
19082931|604255
19084520|607132
19122718|603941
19122885|604628
19070370|540443
19113799|541837
19069989|539832
19070025|539880
19070062|539931
19113018|50202
19070216|540171
19114888|546229
19070385|217828
19071439|542554
19071813|542974
19071106|541994
19114857|546101
19071928|543211
19113862|542064
19069845|539551
19069645|539474
19123107|606740
19083120|604476
19083143|604486
19072127|301543
19014077|723742
19014075|723736
19071286|542325
19071926|543202
19113422|540603
19114644|545063
19114166|543278
19070311|540342
19071954|543235
19114737|545454
19114866|546139
19073430|545919
19073206|545458
19070440|540506
19071345|542380
19025418|337526
19113135|539772
19014101|723767
19089479|637194
19089141|636103
19092556|654832
19124868|656784
19124884|656877
19092638|656766
19092752|657321
19124905|657375
19092812|657435
19124918|657452
19131867|805352
19032812|806608
19032405|805356
19032778|806393
19030736|800397
19030890|800402
19030912|800407
19030914|800412
19030916|800417
19030918|800435
19030920|800441
19030942|800446
19030946|800468
19030944|800459
19030948|800477
